	(macro) Embedding Test Accuracy	(macro) Embedding Train Accuracy	(macro) Test # Features / Example	(macro) Test # Features / Example (Filter # Features > 0)	(macro) Test # Relevant Features / Example	(macro) Test # Relevant Features / Example (Filter # Relevant Features > 0)	(macro) Test % Examples with # Features > 0	(macro) Test % Examples with # Relevant Features > 0	(macro) Test Accuracy	(macro) Test Accuracy (Filter # Features > 0)	(macro) Test Accuracy (Filter # Relevant Features > 0)	(macro) Test Accuracy (Weighted # Features)	(macro) Test Accuracy (Weighted # Relevant Features)	(macro) Test F1_score	(macro) Test Mean Relevant Rule Length	(macro) Test Mean Rule Length	(macro) Test Positive Ratio	(macro) Test Precision	(macro) Test Recall	(macro) Train # Features / Example	(macro) Train # Features / Example (Filter # Features > 0)	(macro) Train # Relevant Features / Example	(macro) Train # Relevant Features / Example (Filter # Relevant Features > 0)	(macro) Train % Examples with # Features > 0	(macro) Train % Examples with # Relevant Features > 0	(macro) Train Accuracy	(macro) Train Accuracy (Filter # Features > 0)	(macro) Train Accuracy (Filter # Relevant Features > 0)	(macro) Train Accuracy (Weighted # Features)	(macro) Train Accuracy (Weighted # Relevant Features)	(macro) Train F1_score	(macro) Train Mean Relevant Rule Length	(macro) Train Mean Rule Length	(macro) Train Positive Ratio	(macro) Train Precision	(macro) Train Recall	(macro) True Test Accuracy	(macro) True Test Accuracy (Filter # Features > 0)	(macro) True Test Accuracy (Filter # Relevant Features > 0)	(macro) True Test Accuracy (Weighted # Features)	(macro) True Test Accuracy (Weighted # Relevant Features)	(macro) True Test F1_score	(macro) True Test Positive Ratio	(macro) True Test Precision	(macro) True Test Recall	(macro) True Train Accuracy	(macro) True Train Accuracy (Filter # Features > 0)	(macro) True Train Accuracy (Filter # Relevant Features > 0)	(macro) True Train Accuracy (Weighted # Features)	(macro) True Train Accuracy (Weighted # Relevant Features)	(macro) True Train F1_score	(macro) True Train Positive Ratio	(macro) True Train Precision	(macro) True Train Recall	Embedding Test Accuracy	Embedding Train Accuracy	Test # Features / Example	Test # Features / Example (Filter # Features > 0)	Test # Relevant Features / Example	Test # Relevant Features / Example (Filter # Relevant Features > 0)	Test % Examples with # Features > 0	Test % Examples with # Relevant Features > 0	Test Accuracy	Test Accuracy (Filter # Features > 0)	Test Accuracy (Filter # Relevant Features > 0)	Test Accuracy (Weighted # Features)	Test Accuracy (Weighted # Relevant Features)	Test F1_score	Test Mean Relevant Rule Length	Test Mean Rule Length	Test Positive Ratio	Test Precision	Test Recall	Train # Features / Example	Train # Features / Example (Filter # Features > 0)	Train # Relevant Features / Example	Train # Relevant Features / Example (Filter # Relevant Features > 0)	Train % Examples with # Features > 0	Train % Examples with # Relevant Features > 0	Train Accuracy	Train Accuracy (Filter # Features > 0)	Train Accuracy (Filter # Relevant Features > 0)	Train Accuracy (Weighted # Features)	Train Accuracy (Weighted # Relevant Features)	Train F1_score	Train Mean Relevant Rule Length	Train Mean Rule Length	Train Positive Ratio	Train Precision	Train Recall	True Test Accuracy	True Test Accuracy (Filter # Features > 0)	True Test Accuracy (Filter # Relevant Features > 0)	True Test Accuracy (Weighted # Features)	True Test Accuracy (Weighted # Relevant Features)	True Test F1_score	True Test Positive Ratio	True Test Precision	True Test Recall	True Train Accuracy	True Train Accuracy (Filter # Features > 0)	True Train Accuracy (Filter # Relevant Features > 0)	True Train Accuracy (Weighted # Features)	True Train Accuracy (Weighted # Relevant Features)	True Train F1_score	True Train Positive Ratio	True Train Precision	True Train Recall	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	dataset_name	model_name	split	timestamp
10	0.8014525707667833	0.6230099130130776	1.4396536227547168	2.4022030285111526	0.8893725224049011	1.6529709727913868	0.5730024197833001	0.4995680198158759	0.7304874306008317	0.7952404101653983	0.8295735971219693	0.7956147446202243	0.8172370278749936	0.70906155019625	2.9810204325024103	2.9752157198632765	0.4655224061182766	0.6786125816465738	0.7851657640051567	0.8533344604959826	2.008438800422076	0.5632242772853259	1.5433708527403016	0.4003051760033585	0.3307305796824204	0.7571525118370828	0.8436509270393485	0.8592012825044727	0.8188825376225466	0.838207539191789	0.7892454937020447	2.9785156163878668	2.976721993706847	0.6946957796488212	0.8351747249180941	0.8050261230348201	0.6801244768160795	0.7384642556631509	0.7758191241645369	0.7366217825332304	0.7666292475466275	0.6678666399441865	0.5001097292680716	0.6584407638114994	0.7281580495310601	0.4688221765902297	0.6128033743151687	0.6609773222052607	0.636533854311263	0.6637486505416856	0.5185928173658366	0.3959657966535054	0.4732876317900269	0.7596703179911606	0.8255500295034983	0.6154041703871002	1.1707620332125093	2.2395791340804645	0.6833853156874315	1.5373091874466671	0.5227598415240664	0.4445334232487567	0.7205597235100734	0.7871079577521567	0.8295723902531525	0.7954099540995409	0.8251511039842112	0.6995483840199694	2.98047983224374	2.9750517505175047	0.4805066172131838	0.6836594076257141	0.7656549728455684	0.6464688271442828	1.8273126235962731	0.3966447817637481	1.4266617295892152	0.35378118598665903	0.278023005409948	0.7441525290193812	0.837461622058186	0.8590363630867818	0.8161831376359672	0.8448883168337809	0.7879514338775416	2.9637433591287814	2.975807840677537	0.7259666999317191	0.8337836349379869	0.8086219771941814	0.6798027480401247	0.7430057244215109	0.7867640087228596	0.7449914499144992	0.7795732083384729	0.6651975136148811	0.5001475174913597	0.6607653348121331	0.7298525417780656	0.44712852565786015	0.5994382122559995	0.6522685367106973	0.6332372450057361	0.6600350648593962	0.5213585442544376	0.4188035085876359	0.4796139578202225	0.7761521905206944	10.0	10.0	10.0		FB13	TransE	ghat_3nn_2negrate_bern__pra	1527033688_1904171027
11	0.8014525707667833	0.6230099130130776	1.8895052341171987	3.24405710369129	1.1519987924490416	2.127386256498602	0.5576437915122554	0.4812446525099993	0.7393922275827387	0.8146785562405191	0.8427902894532359	0.8154663260799184	0.8394338211308922	0.7279146531891221	2.8581879809366706	2.994991198398381	0.4655224061182766	0.6917444193365521	0.8101951387397105	0.9859177845007248	2.366593778408033	0.6703519955764718	1.8164083789485983	0.3949122501524504	0.3126601986960294	0.7641149920512925	0.8543248181568677	0.8583863529722298	0.8257741895369185	0.8461237671229773	0.8067848829890548	2.8897776417372185	2.9650711353115176	0.6946957796488212	0.8274314104680232	0.8318801669763266	0.6969178310165649	0.7649039855229105	0.7961417147959526	0.7711104131537286	0.7930684874824722	0.693901522109107	0.5001097292680716	0.6784876554678745	0.7579538476692008	0.4735184245222097	0.6063501844701367	0.6571999104720293	0.6313861275098519	0.6630755687445627	0.5375426280104642	0.3959657966535054	0.4726420995686499	0.7932994866478257	0.8255500295034983	0.6154041703871002	1.5915451403523562	3.0421752265861026	0.8921436398887297	2.011020854116194	0.5231602461434713	0.4436272443732614	0.7490095254151564	0.8128499496475328	0.8412426963089641	0.8111014009162892	0.8264279302688147	0.7354430153595337	2.8816554070014644	2.995365588835041	0.4805066172131838	0.72908126319702	0.7927501124365292	0.7789568779872893	2.127880349630684	0.4922611481695468	1.7534049750052385	0.3660717474657281	0.2807458374914649	0.7564514943011713	0.8449389064571484	0.8509818301553567	0.8220431325587166	0.8439847377765638	0.8091504383265079	2.8740951925703366	2.9418929561661864	0.7259666999317191	0.8353793249597238	0.8313352609091741	0.708926915619995	0.7716012084592145	0.8010070780485488	0.776263870130558	0.7753342467047764	0.6996356791979892	0.5001475174913597	0.7043299633555801	0.7544986660529507	0.459322443405641	0.6056324286476776	0.6652647648696381	0.6381256001122008	0.6884090753892379	0.5426281203169305	0.4188035085876359	0.4832473788516821	0.8021259568560991	11.0	11.0	11.0		FB13	TransE	ghat_5nn_2negrate_bern__pra	1527033688_1904171027
12	0.8392448286164855	0.9097133920421157	161.0743627752799	330.4990108786856	32.58906606639102	78.73877761780841	0.3938662624602954	0.3380520568410905	0.7769555296624747	0.7976566919334643	0.8140709430823845	0.8373234371553347	0.8518302308656929	0.6278037201067527	3.62347940131238	3.751671010552573	0.4169943743226001	0.7263713041407901	0.6228594878383624	134.71534340129458	259.6978246431747	29.2968194071282	78.2036166203852	0.4155666570506463	0.3419005094087317	0.838672631401193	0.9489813149745736	0.9858971627861542	0.9615483315691228	0.9911063258840728	0.7464193203389827	3.652547621276801	3.762073165564902	0.3902877813694876	0.897708824620695	0.7152433825558764	0.7584133990189889	0.7912788103769028	0.8376554936743864	0.8582012157021703	0.900977886535022	0.6553121119409246	0.5	0.8330922268960479	0.6003272902809901	0.8535210559986738	0.8921251622699674	0.910137676487359	0.9150480291236462	0.9237770153495586	0.7467165409387654	0.35122537419782657	0.8510315814188346	0.7405990495573087	0.8639646869983949	0.9069010543548168	159.53631621187805	405.0580743759552	26.95505617977528	80.44550898203595	0.3938603531300161	0.33507223113964685	0.7590288924558587	0.8374936321956189	0.8485029940119759	0.8791818686024532	0.924354641815042	0.6181045458832292	3.8410907818733997	3.905384535088017	0.4512439807383628	0.7438770143876708	0.5814930119502559	111.90676463136559	295.1147658940227	22.762887100231925	74.46281597653883	0.3791974430434021	0.30569468535011984	0.8181773888639863	0.9619674153261036	0.9772401262312328	0.9800881149025574	0.9963218752956476	0.6868742828181201	3.823820737654074	3.8930239698449056	0.4099023601177135	0.8590008372929019	0.6332671450048809	0.7566211878009631	0.8288334182373918	0.8565868263473054	0.8740820671865823	0.9209752575477878	0.6370862871464257	0.5	0.8203633703520528	0.5704253611556982	0.8496131433805617	0.9250141337307908	0.9169934015492016	0.9115690952078422	0.8895072845448128	0.7054943751422669	0.3534622205764846	0.8149793621965196	0.6865911921846283	12.0	12.0			NELL186	TransE	ghat_3nn_2negrate_bern___pra	1526711822
13	0.8392448286164855	0.9097133920421157	318.78755848683534	527.7759086264527	43.99185844175442	90.00543461894276	0.5192071043806342	0.4117618193516791	0.7699169589262604	0.7983371103691096	0.8024726030434945	0.8225880879374086	0.8452650892373377	0.6446507209641109	3.714073720809522	3.8399413520319854	0.4169943743226001	0.7010685382401071	0.6632212922641126	326.8106597042173	493.8084665170929	45.814020707348696	87.78931039394723	0.5679302073213358	0.4228100956308454	0.8530606482918979	0.9194352455088664	0.9777154543670656	0.9266405945776603	0.9877873200201346	0.7694186886686597	3.7710019008574247	3.8883549887978615	0.3902877813694876	0.9003227956806671	0.7452355714552724	0.7668513178442793	0.8175125191164414	0.8447738022158842	0.8591718971731064	0.9032125750624947	0.6869555561321878	0.5	0.8140591506397393	0.6536619828488089	0.8411984372155527	0.8823339887899351	0.9009466383381178	0.8995541269059847	0.9357265601880844	0.7452776024804093	0.35122537419782657	0.8418387363487311	0.7509052748088613	0.8639646869983949	0.9069010543548168	337.4066011235955	650.5355899419731	34.7302367576244	84.47803806734994	0.5186597110754414	0.411115569823435	0.7661516853932584	0.8473887814313347	0.8435822352367008	0.8805284382545672	0.8828536848156076	0.6638798228404985	3.85889292327068	3.921204934841668	0.4512439807383628	0.7513672007177269	0.6552215718533257	288.0861706066925	543.6153832009414	28.682105201613695	72.6069957325045	0.5299448461343571	0.3950322542924519	0.8256514197735378	0.9463077375698736	0.9613458644761834	0.9643226982403148	0.9886730209637444	0.7355493842041821	3.8470813663720542	3.9200974604940697	0.4099023601177135	0.8708339130245684	0.7035673271813129	0.7663523274478331	0.853384912959381	0.8577354807223035	0.9003356555779511	0.9446923807955724	0.6859167851887222	0.5	0.829197885085506	0.6450642054574639	0.8330572391884781	0.9219807296263608	0.9125040084856558	0.9256233404847162	0.9334154375105108	0.7333399873180267	0.3534622205764846	0.8151082505461371	0.7429335036857223	13.0	13.0			NELL186	TransE	ghat_7nn_2negrate_bern___pra	1526711822
14	0.8392448286164855	0.9097133920421157	248.82340398581002	458.72253637133207	31.475201737524923	68.3941896419219	0.4581969271771241	0.37370992591746793	0.7665335788906205	0.7929598923965162	0.8046185058228449	0.8255937118476814	0.8465996145226056	0.6479919230213644	3.6795422446956807	3.8175563343091214	0.4169943743226001	0.7324378067244852	0.6507562185949403	233.4643694698736	392.19937493141884	32.670432238459995	82.73329102160335	0.4997719029596874	0.388436781472906	0.8458767674050371	0.9369937088602368	0.9782387700904632	0.9474441448358544	0.9885952035086198	0.7636216535600614	3.7083572181800872	3.853819636034292	0.3902877813694876	0.8872984856242294	0.7379300353602863	0.7693686943063623	0.8068840160401217	0.8452022841633542	0.8666157190643576	0.9060958246477068	0.691619839589666	0.5	0.8465499371461627	0.6444133384812423	0.8491491258609297	0.8964263682315966	0.9067988578545144	0.9169596637862724	0.9309391025880474	0.756393783176605	0.35122537419782657	0.8398689738646729	0.7558596729620386	0.8639646869983949	0.9069010543548168	249.8586476725521	548.3467635402906	32.10483547351525	85.86557552991681	0.4556581059390048	0.3738964686998395	0.7536115569823435	0.8322324966974901	0.8403541722565065	0.8821331964983412	0.880092243946491	0.6560064252596969	3.8590717484165102	3.914570878960054	0.4512439807383628	0.7637080863021473	0.6393197715946806	197.62281966829724	428.27319761794143	25.90967823663543	73.05280654999038	0.4614410165461597	0.3546705384810275	0.8141139326849993	0.9531401782320396	0.9703821743550292	0.985269063816092	0.9935597500172064	0.7296078088245009	3.8428554934121326	3.909051865666288	0.4099023601177135	0.8724818667088949	0.6989358411719149	0.7584269662921348	0.8353148392778512	0.8540381003488059	0.8877760338811149	0.9213864090169084	0.6793871645725916	0.5	0.8410732238747239	0.6302166934189406	0.8344994250745454	0.9261097267390296	0.913839052669176	0.9125774286358256	0.9255851003214484	0.7368504972169488	0.3534622205764846	0.8219687828369701	0.7435801470814385	14.0	14.0			NELL186	TransE	ghat_5nn_2negrate_bern___pra	1526711822
15	0.8392448286164855	0.9097133920421157	62.66295671447261	118.2872402490163	40.98102304736074	79.36759903213064	0.49591959546634995	0.4719264163526381	0.8633233276181989	0.8293707091713606	0.8376068243120706	0.8467358620146626	0.8498084559321587	0.7972167176879	3.5762173196764624	3.635081403088225	0.4169943743226001	0.8134447539825026	0.8122228334149033	45.40445358191978	84.67894619281944	29.78818605386945	58.35515116637446	0.4948929559480342	0.4519028688149062	0.9073071095660176	0.9801879402221484	0.9867923463750377	0.9824911595130124	0.9879285759469674	0.8679432185085526	3.648306421496145	3.713576278367487	0.3902877813694876	0.9866169865109462	0.7939203783508366	0.8836331173870998	0.8900051555141618	0.9060248726995684	0.8956206799154997	0.9043239755842364	0.8558275814057367	0.5	0.9460414657302252	0.8050663648528936	0.9023082269706456	0.9164017466760952	0.9162576554435384	0.8829017183410496	0.8682281320150711	0.845850587209174	0.35122537419782657	0.9322144968980928	0.7976096577841537	0.8639646869983949	0.9069010543548168	70.65730337078651	141.286258776329	48.40740369181381	101.73413451402071	0.5001003210272873	0.4758226324237561	0.8695826645264848	0.8710130391173521	0.8758169934640523	0.8751008075966333	0.8806714677995959	0.8372907499314688	3.8550624319983418	3.8655397039948203	0.4512439807383628	0.8696874130988905	0.8256119413476509	39.35162051022198	84.84981300163886	26.815312506090308	63.30582714118107	0.463779696361404	0.4235836370368927	0.8895850792227787	0.9764466109173424	0.982585290666912	0.9863768348495496	0.9884004926156708	0.8384621728582238	3.852399539072207	3.8622516369341677	0.4099023601177135	0.9807533153681468	0.7521802062990228	0.8908507223113965	0.9135406218655968	0.9222011385199241	0.8143578414111927	0.7911092689497954	0.8736072790755975	0.5	0.9627455487471948	0.8166131621187801	0.8970883436300209	0.9213136109593646	0.9175504382433458	0.7528015210202603	0.7020245719138569	0.8395496908964153	0.3534622205764846	0.9245542816539492	0.7931236021335167	15.0	15.0			NELL186	TransE	g_2negrate_bern___pra	1526711822
16	0.8392448286164855	0.909669750174694	67.7715059437057	123.52003537188202	47.37289170647453	90.70074559672895	0.5211834011533315	0.4928493958522647	0.8725581730814718	0.8308830780296701	0.8362528143695054	0.8439710672981128	0.8554188136738919	0.8049797692879559	3.594861380482181	3.64725907676464	0.4169943743226001	0.8118803784754768	0.8262549734623068	49.53433270189105	88.48327424567564	34.02827993724163	65.58979899359183	0.5289473344842057	0.4938986267273146	0.9205777775096892	0.9850545370198521	0.9875133076932346	0.9870381268628052	0.9877153256588448	0.8907932212752359	3.6824095105212318	3.7212544095442905	0.3899711651356173	0.9858528029731874	0.8253737314680417	0.8923995518151311	0.8785368350841589	0.8937841833222228	0.8772612039522509	0.888179453656969	0.8609744661624037	0.5	0.9423634117535772	0.816764309580934	0.9165298284955572	0.9232509744213002	0.9198962912868616	0.8849906801662708	0.8674695933265033	0.8717668261156493	0.35090598183625826	0.9309445436803652	0.835121567542672	0.8639646869983949	0.9066271852846876	78.38904494382022	141.3242901067101	53.28992776886035	102.05456292026899	0.5546749598715891	0.5221709470304976	0.8859349919743178	0.8634472779887864	0.8660902977905859	0.8862502591562129	0.8938956388814633	0.8652287948811053	3.855030365553828	3.8606072318021143	0.4512439807383628	0.8617451146380142	0.8806001685456498	44.83563913755405	85.29802831614094	29.599388169312377	62.05035867710839	0.5256351175126729	0.4770220317877418	0.9178636911823824	0.9745938182021676	0.9809870300713244	0.9881495610292468	0.9909172879927599	0.8908139800329253	3.852033846427005	3.857989801305212	0.4087401582523605	0.982670532804554	0.8220237885880171	0.9232544141252006	0.9146319406764334	0.9218059558117196	0.7961841967181225	0.7685779583353728	0.9140061235463024	0.5	0.9623769675362024	0.8826243980738363	0.92348194413123	0.9245089443936652	0.9205771721033484	0.7614009274960188	0.716316219757971	0.8903631730456723	0.3522144544999951	0.9226219735246382	0.8714988506287932	16.0				NELL186	TransE	g_2negrate_bern__pra	1526711822_1904171211
17	0.8392448286164855	0.909669750174694	1019.9593353374516	1385.2330448187554	101.06012919969142	157.8906501652715	0.7127330763059752	0.5864096431177408	0.867649326514598	0.8321575379878244	0.8179713220692846	0.8293834997513647	0.8398056280186295	0.8110198664740859	3.739879739891535	3.850812640368676	0.4169943743226001	0.7991056766764503	0.8552318706526024	820.3414587934416	992.331842949744	91.51807477583333	129.4702956924761	0.8040452913648956	0.5999527292140013	0.9568338576779678	0.9693482250774178	0.9779680131607744	0.9758718324251916	0.9819606876613975	0.9456334630503022	3.770841292944505	3.8830601954798274	0.3899711651356173	0.981260775182948	0.9181606947890798	0.8963520205333858	0.8704879505639396	0.8726926960223962	0.8638360579736469	0.8904982278540692	0.8791729034926006	0.5	0.9396613672504768	0.8477149465600067	0.9415130129706506	0.9366352601663516	0.9228658402477196	0.9138046742165876	0.9058993864373514	0.9199576050952489	0.35090598183625826	0.9269882187957116	0.9286990265594716	0.8639646869983949	0.9066271852846876	1091.6607142857142	1447.60862046029	73.65961075441413	122.80297708646931	0.7541131621187801	0.5998194221508828	0.8868378812199037	0.8696288412930692	0.8603445392206055	0.8319960697223607	0.8725387782452307	0.8674199581418975	3.8833554196930433	3.9359754758321186	0.4512439807383628	0.8629483301914184	0.8844291542983673	705.8579160497701	898.0420268702519	57.44422437713871	98.84895982722841	0.7859965290374452	0.5811312984733648	0.9448175783662944	0.9562142135399124	0.9694950142570316	0.96228784981216	0.9861188844789072	0.9315287152419346	3.8797182777892414	3.93363571252088	0.4087401582523605	0.9770916807219628	0.8947844530004022	0.9187399678972712	0.8994279632832247	0.8946312092323131	0.8239358209040264	0.892262601142135	0.91086304310916	0.5	0.9575975850931456	0.8798154093097913	0.9502789516516488	0.9461098012798922	0.931026337545766	0.8381305375683866	0.8578969764344488	0.9354320784315084	0.3522144544999951	0.9253554791882516	0.9549045209736908	17.0				NELL186	TransE	ghat_7nn_2negrate_bern__pra	1526711822_1904171211
18	0.8392448286164855	0.909669750174694	377.2801020253874	591.6359241642135	107.86437769703035	199.5963680288773	0.6151512126762858	0.5151479528460908	0.8625022943304284	0.8175232945784591	0.8204911606820886	0.8220475493652876	0.838970361559504	0.7894024244016391	3.670206649598776	3.7630053499789136	0.4169943743226001	0.7979089477498917	0.8112379293270956	288.34733140115617	405.45039886482766	87.06479646405943	152.27806731068256	0.6842712368643671	0.5384746237916775	0.9446982930938378	0.9710745721236264	0.9796876418408016	0.9778491207500494	0.9847149200728244	0.9328808727537348	3.703274233937056	3.80921975098569	0.3899711651356173	0.9841883160400032	0.8958799759541047	0.8872497159994559	0.8490611285399914	0.870743958452452	0.8568036251269047	0.885932386587331	0.8529335402810982	0.5	0.9468612917213514	0.8015068899772332	0.9509129278502442	0.9374239623944008	0.9238735828734808	0.9106087668690598	0.8993243821101541	0.9257329536960732	0.35090598183625826	0.9431522423266812	0.9216479371731048	0.8639646869983949	0.9066271852846876	395.641051364366	601.2730599176704	83.96649277688604	154.31010324483773	0.6580056179775281	0.5441412520064205	0.8783105939004815	0.8551608476901966	0.8571165191740413	0.8087518225039619	0.8942863492230381	0.8534525066796874	3.894375957313096	3.917387004754358	0.4512439807383628	0.869245689252032	0.8529336323119788	245.26397944876408	365.1072512844465	63.25384110051085	120.53578969002821	0.6717587190775476	0.5247722793634607	0.9332771181205816	0.9582846800560486	0.9710580893481064	0.9572784336978138	0.9862127890704298	0.9200775956042676	3.8845855869206263	3.9098559427858417	0.4087401582523605	0.979549013764316	0.8758053204586838	0.9090088282504012	0.8795548101844793	0.8880899705014751	0.8356777179080824	0.8003710969702907	0.895093624106432	0.5	0.9679947442005824	0.8463081861958266	0.9578385904362235	0.9418787949556282	0.928514041217466	0.8213519521769771	0.7201929688696483	0.9399550787404364	0.3522144544999951	0.9394234661077504	0.9460430815164684	18.0				NELL186	TransE	ghat_3nn_2negrate_bern__pra	1526711822_1904171211
19	0.8392448286164855	0.909669750174694	674.4972042506081	972.4349820215187	123.63872074895065	213.84220261049185	0.6752555480887121	0.5525539724030346	0.8648192484934939	0.8236059318229223	0.8226770695657558	0.818863719117098	0.8423246152955495	0.8001349383841193	3.7128312985512855	3.8176227173940434	0.4169943743226001	0.7995326545185352	0.8340021756225531	540.9037573236252	683.5917954617782	99.91583840286673	165.88916761838792	0.7563940410645805	0.57022574357956	0.9488937910477095	0.9695680256531723	0.9792476871832873	0.9759634605731536	0.9843842469650396	0.9395348196663508	3.7506103247131413	3.8565661378210403	0.3899711651356173	0.9828421469276192	0.9078667212999018	0.8963022514339253	0.8609590817126489	0.8692992254833346	0.8695812650359478	0.8924107951277974	0.8678487091869771	0.5	0.9416358642294173	0.8287920865923407	0.9504121590397844	0.9392346863366484	0.9222757458367382	0.9139294752025556	0.8963304249700591	0.9267362220691092	0.35090598183625826	0.9373562101170784	0.9286353578781968	0.8639646869983949	0.9066271852846876	721.7471910112358	1008.1804932735428	91.0608948635634	158.85456772838643	0.7158908507223114	0.5732343499197432	0.8803170144462279	0.8604260089686099	0.8550927546377319	0.8238209957333339	0.8804047615113006	0.8598429009788368	3.895950732349523	3.92861173783522	0.4512439807383628	0.8642244354601636	0.8695614352881659	464.901273666768	628.4603027330808	67.63261724303601	122.98582533965694	0.7397464432438793	0.5499220504172019	0.9365715910539372	0.9568565596585638	0.9702064686374496	0.9573537309519456	0.9823826003224514	0.9244332817347278	3.888949971316871	3.9248835849115182	0.4087401582523605	0.9774208680997086	0.8844383511466675	0.9180377207062601	0.8929372197309418	0.8897444872243612	0.8081306843011821	0.8440599540594583	0.9072256379261928	0.5	0.963826592078105	0.8691813804173355	0.9587602584592456	0.9466108209845452	0.93039261134686	0.8295633795141164	0.854068473885015	0.9419929851834159	0.3522144544999951	0.9354154587158932	0.9542648499670154	19.0				NELL186	TransE	ghat_5nn_2negrate_bern__pra	1526711822_1904171211
20	0.8014525707667833	0.6230099130130776	74.99500115338448	81.96802163374919	23.47330236139597	25.70037151495024	0.9167516921085915	0.903248842074618	0.8376436621419738	0.8653822932064896	0.8741184415070219	0.7996125697763439	0.832156756282048	0.8117005049691768	4.723711408797032	5.180010472156648	0.4655224061182766	0.8584949580588683	0.7784485054698289	44.304264823906564	55.75476250560577	15.182364847866571	19.283142215722165	0.7966972033939568	0.7679342243955741	0.8128707554790962	0.8761135727100436	0.8945835413494574	0.8465457132667609	0.8744959512324103	0.8517150408191062	4.513139943098937	5.057270481562997	0.6946957796488212	0.9081062193727625	0.8155675336846739	0.799797126586791	0.8240953544696848	0.8322561292240774	0.6720725283273747	0.7486370546646838	0.7791317328944468	0.5001097292680716	0.8574656310258231	0.7215093281289835	0.6298809489020155	0.6639914135869777	0.6594602004669676	0.7283333608402456	0.7423692932565954	0.6421563221637978	0.3959657966535054	0.5460417198861457	0.8283580397449661	0.8255500295034983	0.6154041703871002	55.886158644525	61.140545026974685	16.829722667116243	18.86391874335656	0.9140605243193122	0.8921647138160668	0.8303970327910309	0.8679162631991516	0.8826502893586866	0.8105723799073121	0.8367488767899985	0.8046766157588339	4.618446689473131	5.174975395092594	0.48050661721318383	0.8810728110763733	0.7516747583033045	30.94013341036819	39.04409542342954	10.640056725668366	14.244250998481183	0.7924407794527023	0.7469720048321865	0.7549493145648406	0.848224464582085	0.8799403723912921	0.8402013209992986	0.8753858551090248	0.8071627381586565	4.450230935504515	5.029937671159857	0.7259666999317191	0.9233651609207788	0.728055197902328	0.799839838152238	0.8271545165306404	0.8404157316641077	0.6750685355083694	0.7609077840832252	0.7768661094780197	0.5001475174913597	0.8697817968615611	0.7100688922224269	0.6706255580650244	0.6642708294669417	0.6540867412949316	0.7301739761644302	0.7697032679679195	0.663749756550699	0.41880350858763593	0.5871787844512737	0.7919214022906509					FB13	TransE	g_2negrate_bern__pra	1527033688_1904171559
